model,params,learning_rate,weight_decay,best_epoch,best_val,best_train_at_best,duration_sec,status
sequential_mlp,"{'input_size': 8, 'output_size': 1, 'sequence_length': 10, 'gru_hidden_size': 64, 'mlp_hidden_size': [64, 64], 'pooling': 'static_softmax'}",0.0005,0.0001,146,0.0145575409247116,0.0135259012421292,47.40725659999998,ok
sequential_mlp,"{'input_size': 8, 'output_size': 1, 'sequence_length': 10, 'gru_hidden_size': 128, 'mlp_hidden_size': 64, 'pooling': 'last'}",0.0005,0.0001,108,0.0164833983237093,0.0156442084980587,36.79227309999988,ok
sequential_mlp,"{'input_size': 8, 'output_size': 1, 'sequence_length': 10, 'gru_hidden_size': 128, 'mlp_hidden_size': 64, 'pooling': 'static_softmax'}",0.0005,0.0001,134,0.0140547265552661,0.0133255110122263,46.05833710000024,ok
sequential_mlp,"{'input_size': 8, 'output_size': 1, 'sequence_length': 10, 'gru_hidden_size': 128, 'mlp_hidden_size': [32, 32], 'pooling': 'last'}",0.0005,0.0001,128,0.0176760052246126,0.0148927755353431,44.80101670000022,ok
sequential_mlp,"{'input_size': 8, 'output_size': 1, 'sequence_length': 10, 'gru_hidden_size': 128, 'mlp_hidden_size': [32, 32], 'pooling': 'static_softmax'}",0.0005,0.0001,106,0.0155281707305799,0.0143151656243829,39.55596590000005,ok
sequential_mlp,"{'input_size': 8, 'output_size': 1, 'sequence_length': 10, 'gru_hidden_size': 128, 'mlp_hidden_size': [64, 64], 'pooling': 'last'}",0.0005,0.0001,106,0.0169915222478183,0.0164759731701304,38.3284478999999,ok
sequential_mlp,"{'input_size': 8, 'output_size': 1, 'sequence_length': 10, 'gru_hidden_size': 128, 'mlp_hidden_size': [64, 64], 'pooling': 'static_softmax'}",0.0005,0.0001,102,0.0158990321003577,0.014777606007673,38.2199241000003,ok
sequential_mlp,"{'input_size': 8, 'output_size': 1, 'sequence_length': 10, 'gru_hidden_size': [64, 64], 'mlp_hidden_size': 64, 'pooling': 'last'}",0.0005,0.0001,86,0.0186832209371707,0.0177798751861818,34.31044150000025,ok
sequential_mlp,"{'input_size': 8, 'output_size': 1, 'sequence_length': 10, 'gru_hidden_size': [64, 64], 'mlp_hidden_size': 64, 'pooling': 'static_softmax'}",0.0005,0.0001,124,0.0149304020133885,0.0149081000277111,48.21596350000027,ok
sequential_mlp,"{'input_size': 8, 'output_size': 1, 'sequence_length': 10, 'gru_hidden_size': [64, 64], 'mlp_hidden_size': [32, 32], 'pooling': 'last'}",0.0005,0.0001,132,0.0179257994009689,0.0148779253114856,51.33787420000044,ok
sequential_mlp,"{'input_size': 8, 'output_size': 1, 'sequence_length': 10, 'gru_hidden_size': [64, 64], 'mlp_hidden_size': [32, 32], 'pooling': 'static_softmax'}",0.0005,0.0001,106,0.014383877500553,0.0146595850857275,43.969913800000086,ok
sequential_mlp,"{'input_size': 8, 'output_size': 1, 'sequence_length': 10, 'gru_hidden_size': [64, 64], 'mlp_hidden_size': [64, 64], 'pooling': 'last'}",0.0005,0.0001,38,0.0232258231633088,0.0233790050711362,19.71159899999975,ok
sequential_mlp,"{'input_size': 8, 'output_size': 1, 'sequence_length': 10, 'gru_hidden_size': [64, 64], 'mlp_hidden_size': [64, 64], 'pooling': 'static_softmax'}",0.0005,0.0001,88,0.0154230511662634,0.0152986566385915,37.70079489999989,ok
engression,"{'input_dim': 80, 'output_dim': 1, 'mlp_hidden_dim': 64, 'mlp_sigma': 1.0, 'mlp_noise_dim': 100}",0.001,0.0,110,0.0546378472989255,0.0520009690475079,85.50212859999965,ok
engression,"{'input_dim': 80, 'output_dim': 1, 'mlp_hidden_dim': 128, 'mlp_sigma': 1.0, 'mlp_noise_dim': 100}",0.001,0.0,56,0.057920235463164,0.0576255782957999,56.34624149999991,ok
engression,"{'input_dim': 80, 'output_dim': 1, 'mlp_hidden_dim': [64, 64], 'mlp_sigma': 1.0, 'mlp_noise_dim': 100}",0.001,0.0,118,0.0560268112881617,0.0496675116160223,96.56082570000036,ok
engression,"{'input_dim': 80, 'output_dim': 1, 'mlp_hidden_dim': [128, 64], 'mlp_sigma': 1.0, 'mlp_noise_dim': 100}",0.001,0.0,74,0.0575642362236976,0.0527184115302178,74.60632460000033,ok
engression,"{'input_dim': 80, 'output_dim': 1, 'mlp_hidden_dim': [64, 64, 64], 'mlp_sigma': 1.0, 'mlp_noise_dim': 100}",0.001,0.0,48,0.0606232400644909,0.056600427555461,54.129965600000105,ok
engression,"{'input_dim': 80, 'output_dim': 1, 'mlp_hidden_dim': 64, 'mlp_sigma': 1.0, 'mlp_noise_dim': 100}",0.001,0.0001,94,0.0557035590437325,0.0554981381902771,75.6142764999995,ok
engression,"{'input_dim': 80, 'output_dim': 1, 'mlp_hidden_dim': 128, 'mlp_sigma': 1.0, 'mlp_noise_dim': 100}",0.001,0.0001,100,0.0561016283252022,0.0532045348757697,84.42992019999929,ok
engression,"{'input_dim': 80, 'output_dim': 1, 'mlp_hidden_dim': [64, 64], 'mlp_sigma': 1.0, 'mlp_noise_dim': 100}",0.001,0.0001,58,0.0586625669490207,0.0587442142348135,57.22907029999988,ok
engression,"{'input_dim': 80, 'output_dim': 1, 'mlp_hidden_dim': [128, 64], 'mlp_sigma': 1.0, 'mlp_noise_dim': 100}",0.001,0.0001,78,0.0580159771171483,0.0524582406205515,76.35134839999955,ok
engression,"{'input_dim': 80, 'output_dim': 1, 'mlp_hidden_dim': [64, 64, 64], 'mlp_sigma': 1.0, 'mlp_noise_dim': 100}",0.001,0.0001,94,0.0568986741656606,0.0508262208632884,85.81360100000074,ok
engression,"{'input_dim': 80, 'output_dim': 1, 'mlp_hidden_dim': 64, 'mlp_sigma': 1.0, 'mlp_noise_dim': 100}",0.0005,0.0,118,0.0543189549987966,0.0531350534048772,89.22501069999998,ok
engression,"{'input_dim': 80, 'output_dim': 1, 'mlp_hidden_dim': 128, 'mlp_sigma': 1.0, 'mlp_noise_dim': 100}",0.0005,0.0,90,0.0564960925416512,0.0535637005682914,76.84304119999979,ok
engression,"{'input_dim': 80, 'output_dim': 1, 'mlp_hidden_dim': [64, 64], 'mlp_sigma': 1.0, 'mlp_noise_dim': 100}",0.0005,0.0,132,0.055064630779353,0.0498630649620486,103.87012630000028,ok
engression,"{'input_dim': 80, 'output_dim': 1, 'mlp_hidden_dim': [128, 64], 'mlp_sigma': 1.0, 'mlp_noise_dim': 100}",0.0005,0.0,132,0.0554670064964077,0.0488625889824282,113.97662869999932,ok
engression,"{'input_dim': 80, 'output_dim': 1, 'mlp_hidden_dim': [64, 64, 64], 'mlp_sigma': 1.0, 'mlp_noise_dim': 100}",0.0005,0.0,136,0.0555327514355832,0.0478649581632306,113.67492160000074,ok
engression,"{'input_dim': 80, 'output_dim': 1, 'mlp_hidden_dim': 64, 'mlp_sigma': 1.0, 'mlp_noise_dim': 100}",0.0005,0.0001,76,0.0566223470324819,0.0557713148093992,63.8203838999998,ok
engression,"{'input_dim': 80, 'output_dim': 1, 'mlp_hidden_dim': 128, 'mlp_sigma': 1.0, 'mlp_noise_dim': 100}",0.0005,0.0001,108,0.0551495606249029,0.0530013856628248,89.65230659999997,ok
engression,"{'input_dim': 80, 'output_dim': 1, 'mlp_hidden_dim': [64, 64], 'mlp_sigma': 1.0, 'mlp_noise_dim': 100}",0.0005,0.0001,154,0.0532634278590028,0.0484769278235973,119.23635950000062,ok
engression,"{'input_dim': 80, 'output_dim': 1, 'mlp_hidden_dim': [128, 64], 'mlp_sigma': 1.0, 'mlp_noise_dim': 100}",0.0005,0.0001,114,0.0559497590769421,0.0511292107403278,101.97320769999988,ok
