seed,model_name,best_epoch,best_val_loss,best_train_at_best,duration_sec,mse,rmse,mae,upperquantile_mse,upperquantile_rmse,upperquantile_count,status,energy_loss,s1,s2,picp_80,sharpness_80,q10_mse,q10_rmse,q50_mse,q50_rmse,q90_mse,q90_rmse
5,engression,124,0.054352792487903076,0.05311012652612502,59.955612499965355,105.84064164768986,10.287888104353092,6.574636332101215,551.3575740858666,23.481004537409948,166,ok,4.8379902839660645,9.317116737365723,8.958252906799316,0.8166481365108522,19.86209640119616,,,,,,
5,h_engression,122,0.0548859103159471,0.049240149437419826,58.90993719990365,105.66772757095647,10.279480899877994,6.416696779703704,668.7773605381498,25.860730085172573,166,ok,4.804888725280762,8.779065132141113,7.948352336883545,0.7807802001256828,17.663917881473836,,,,,,
5,sequential_engression,96,0.05569639531048862,0.059693869443670396,80.71813539997675,115.40851809129899,10.742835663422344,6.615818615073781,1466.5884149824822,38.296062656394355,166,ok,4.930342674255371,9.541365623474121,9.2220458984375,0.8268961183351864,20.48471835660054,,,,,,
5,h_sequential_engression,146,0.05237144502726468,0.05665375172130523,115.4020438999869,104.39975522773025,10.217619841613322,6.127813312450813,1107.4100923118463,33.277771744992876,166,ok,4.563496112823486,8.560212135314941,7.99343204498291,0.8002610334992991,17.75972612883877,,,,,,
6,mlp,132,0.017230209555815567,0.008400222804817942,38.88545470009558,125.7479248046875,11.213738217235477,7.274447917938232,859.0677490234375,29.309857540142318,166,ok,,,,,,,,,,,
6,sequential_mlp,98,0.01476704329252243,0.01642460138687203,48.650335900019854,134.43418884277344,11.594575837122004,6.974288463592529,2660.212158203125,51.57724457745998,166,ok,,,,,,,,,,,
6,engression,124,0.05428501523353837,0.051679644613496716,61.3232333001215,104.10188149423509,10.203032955657601,6.400104019758197,629.2904179157896,25.085661600121085,166,ok,4.73837947845459,9.290197372436523,9.103635787963867,0.8295064533281771,20.180956574230397,,,,,,
6,h_engression,106,0.05401400408961556,0.052941552213122765,51.71058570011519,102.89611319072748,10.143772138150949,6.313782355429341,640.0338594095846,25.29889047783686,166,ok,4.7112650871276855,8.764214515686035,8.1058988571167,0.7935901774061005,18.016936818327018,,,,,,
6,sequential_engression,148,0.05287506465207447,0.054936650779939464,112.81252719997428,109.05264701889134,10.442827539459383,6.1816785845894415,1775.2310985787492,42.133491412162236,166,ok,4.670947074890137,9.040278434753418,8.738662719726562,0.8342920674819935,19.432503071611027,,,,,,
6,h_sequential_engression,106,0.05406543951142918,0.0576279811080425,93.11563280015253,110.8540528199168,10.528725127949576,6.422790693026699,1355.0092896657218,36.81045082127794,166,ok,4.753683567047119,8.963190078735352,8.419013023376465,0.8036931406197129,18.717279009558535,,,,,,
7,mlp,114,0.01676833104680885,0.008930898248969067,34.318363200174645,123.89005279541016,11.13059085562892,7.201704978942871,796.349609375,28.219667067047407,166,ok,,,,,,,,,,,
7,sequential_mlp,100,0.015321788293394175,0.016141475929367925,49.89289020001888,130.3107452392578,11.415373197546273,7.010852813720703,1684.4837646484375,41.04246294569123,166,ok,,,,,,,,,,,
7,engression,142,0.05405220457098701,0.05023044083387621,67.26258370000869,104.89854587997343,10.241999115405811,6.355651480570465,626.9201086402913,25.03837272348767,166,ok,4.7417683601379395,8.912284851074219,8.341032981872559,0.8018562382172378,18.503473554378505,,,,,,
7,h_engression,110,0.054119746793400154,0.05239077212829744,54.84489189996384,102.68499050594977,10.133360277121788,6.3369507178478,587.4273124129361,24.23689981026732,166,ok,4.712090492248535,8.816208839416504,8.208236694335938,0.796152172862184,18.240261580835316,,,,,,
7,sequential_engression,116,0.05394014953212305,0.05786752136003587,94.5353123000823,115.20632674965819,10.733421018000653,6.6548212741530905,1664.8193790148043,40.80219821302284,166,ok,4.931332111358643,9.166929244995117,8.47119426727295,0.7967805868419781,18.828414326632487,,,,,,
7,h_sequential_engression,120,0.0518736101009629,0.055416016569060665,101.84092009998858,105.08993779767678,10.251338341781368,6.127767366250546,1440.593578720488,37.95515220257308,166,ok,4.559225559234619,8.862732887268066,8.607014656066895,0.8232223135302363,19.15224178233487,,,,,,
8,mlp,110,0.01782193034887314,0.008990573163534845,33.41075039980933,123.91249084472656,11.131598755108206,7.22714900970459,771.742919921875,27.780261336457492,166,ok,,,,,,,,,,,
8,sequential_mlp,122,0.014881780032407154,0.015693314658898498,58.06602280004881,127.6006088256836,11.296043945810569,6.88252592086792,2084.3828125,45.65504147955623,166,ok,,,,,,,,,,,
8,engression,98,0.05511353774504228,0.05127766788486512,50.07481499994174,106.75243465616514,10.332106980483948,6.524002636829306,603.9991390930239,24.576393939978743,166,ok,4.810278415679932,9.241291046142578,8.862025260925293,0.8168414946584812,19.638413290710087,,,,,,
8,h_engression,146,0.0547468594529412,0.04863470083763523,71.91887539997697,102.67224297190673,10.13273126910542,6.340309105123265,637.5749392213954,25.250246320014295,166,ok,4.734784126281738,8.469249725341797,7.468931198120117,0.7594141248126843,16.594297292223448,,,,,,
8,sequential_engression,96,0.05539269813082435,0.06166959493871658,81.93488730001263,111.95952969570912,10.581093029347635,6.495584341438698,1412.4198699145593,37.58217489601366,166,ok,4.860279560089111,9.168795585632324,8.617032051086426,0.813554406148789,19.157990609134984,,,,,,
8,h_sequential_engression,118,0.05250009115446697,0.05643249447307279,100.40311049995944,107.54345651037016,10.370316123936153,6.399299172019441,1154.8556901707896,33.983167747736374,166,ok,4.7189202308654785,8.837599754333496,8.237359046936035,0.7929134238893991,18.302710040672185,,,,,,
9,mlp,106,0.01607610039751638,0.009375203581106278,32.11796219996177,125.4300537109375,11.199555960436,7.2510666847229,825.647216796875,28.734077622169725,166,ok,,,,,,,,,,,
9,sequential_mlp,92,0.01582636684179306,0.016904354020352324,45.91890550008975,138.168701171875,11.754518330066741,7.258950233459473,2164.421630859375,46.5233450093539,166,ok,,,,,,,,,,,
9,engression,104,0.05518097362735055,0.052259178171234745,52.5068393999245,107.75302590766292,10.380415497833548,6.642930022255762,637.2973782962545,25.244749519380353,166,ok,4.870921611785889,9.347318649291992,8.952794075012207,0.8106540339343549,19.834132955809824,,,,,,
9,h_engression,106,0.05368518118153919,0.05343330675555814,52.965670299949124,104.22589006389583,10.209108191409072,6.390941730625928,670.2121572093664,25.88845606074967,166,ok,4.749091148376465,8.914993286132812,8.331804275512695,0.7998743172040412,18.527986318519055,,,,,,
