seed,model_name,best_epoch,best_val_loss,best_train_at_best,duration_sec,mse,rmse,mae,upperquantile_mse,upperquantile_rmse,upperquantile_count,status,energy_loss,s1,s2,picp_80,sharpness_80,q10_mse,q10_rmse,q50_mse,q50_rmse,q90_mse,q90_rmse
8,h_sequential_engression,52,0.4940926469862461,0.49719440937042236,32.39273319998756,0.01536866753208329,0.12397043007138149,0.09580604118755592,0.19635571551383205,0.44312043003435536,56,ok,0.06770849972963333,0.13409872353076935,0.13278044760227203,0.7882689556509299,0.2979038909565491,0.00048025177937441256,0.02191464759868186,0.00030516671967281006,0.01746902171481878,0.0011978318994103608,0.0346097081670788
9,mlp,24,0.8258463218808174,0.7719961822032928,6.454766399925575,0.015284133143723011,0.12362901416626686,0.0960506945848465,0.1842547506093979,0.42924905429062726,56,ok,,,,,,,,,,,
9,sequential_mlp,60,0.820850558578968,0.7875299215316772,18.166259000077844,0.015181930735707283,0.12321497772473639,0.09528238326311111,0.19314643740653992,0.4394842857333353,56,ok,,,,,,,,,,,
9,engression,36,0.4961756095290184,0.4950056567788124,16.113176099956036,0.015375749376063232,0.12399898941549174,0.09602412660424635,0.1873141359578257,0.4327980313700903,56,ok,0.06803499162197113,0.1347348690032959,0.13339975476264954,0.7874105865522174,0.2965245608439074,0.001116982231584056,0.033421284110339865,0.0003642222135610173,0.019084606717483524,0.0017486106910576309,0.04181639261172143
9,h_engression,16,0.4988529048860073,0.4852180927991867,10.638412599917501,0.015340771272081829,0.12385786721917114,0.09600512943957522,0.18807744370582094,0.433678963872841,56,ok,0.06814853101968765,0.1349373757839203,0.13357768952846527,0.7815450643776825,0.29791088120461334,0.0012724200573781615,0.03567099742617469,0.0003279535754951824,0.01810948854869133,0.0015424623120432507,0.039274193970637396
9,sequential_engression,36,0.49305031448602676,0.48979986906051637,20.546222699806094,0.015261551810299881,0.12353765341101425,0.09560768357419692,0.1850281117068729,0.43014894130623277,56,ok,0.0675320252776146,0.13439510762691498,0.13372616469860077,0.7888412017167382,0.29850854439150376,0.0005210357395672672,0.022826207297036168,0.0002938661591941736,0.017142524878038638,0.0011990672263696293,0.034627550106376706
9,h_sequential_engression,40,0.4941776990890503,0.4994139090180397,27.86857259995304,0.015182585385225994,0.12321763422995101,0.09560512559634321,0.188186495869882,0.4338046747902586,56,ok,0.06748685985803604,0.13214659690856934,0.1293194741010666,0.7759656652360515,0.28986274138364987,0.0005589262107640787,0.02364162030750174,0.00024838236860531024,0.0157601512875134,0.0013217755758482346,0.03635623159581084
10,mlp,12,0.8315432816743851,0.7841196894645691,4.7419684999622405,0.015367681160569191,0.12396645175437261,0.09623945504426956,0.18834564089775085,0.4339880653863086,56,ok,,,,,,,,,,,
10,sequential_mlp,64,0.8201574608683586,0.7876319378614426,18.759931199951097,0.01514469739049673,0.12306379398708919,0.09521149843931198,0.19171050190925598,0.4378475783983006,56,ok,,,,,,,,,,,
10,engression,40,0.4972977042198181,0.48458593934774397,16.884379000170156,0.015339590333427057,0.12385309981355758,0.09623232238847781,0.18204245522701828,0.42666433554612726,56,ok,0.06806760281324387,0.13456997275352478,0.13300473988056183,0.7816881258941345,0.2957861844809039,0.0010342468211630561,0.032159708039145134,0.00033821946746627354,0.018390744070490284,0.0016871769223004791,0.041075259248122574
10,h_engression,20,0.498487263917923,0.48206026256084444,11.441390000050887,0.015410258498604027,0.12413806224766048,0.09619431487245032,0.19720035460425428,0.4440724654876209,56,ok,0.06810399144887924,0.13573111593723297,0.13525424897670746,0.7907010014306152,0.301339879858422,0.0011309174244392873,0.03362911572490849,0.0003350681686809399,0.018304867349449434,0.0016693218793978595,0.040857335686481804
10,sequential_engression,64,0.49290017783641815,0.49454767554998397,28.7659360000398,0.015312079596933799,0.12374198801107811,0.0957058741818115,0.19528903451042998,0.4419151892732699,56,ok,0.06754811853170395,0.13574165105819702,0.13638706505298615,0.7901287553648069,0.3029074391590443,0.0004692129014362634,0.02166132270744941,0.0002864590554462569,0.016925101342274346,0.0011275383520837597,0.03357883786082776
10,h_sequential_engression,64,0.49271703884005547,0.4902382865548134,36.73625660012476,0.015337171767404754,0.12384333557929048,0.09570407281706787,0.2019616811759391,0.44940146993077257,56,ok,0.06757528334856033,0.13150599598884583,0.12786142528057098,0.7706723891273247,0.2869317564460039,0.00039686336121056754,0.019921429697955104,0.00030052620355262795,0.01733569160871951,0.0014910669119363638,0.03861433557548755
11,mlp,20,0.8304522782564163,0.7718269318342209,5.8374055998865515,0.015378301031887531,0.12400927800728272,0.09633047133684158,0.19108226895332336,0.4371295791333771,56,ok,,,,,,,,,,,
11,sequential_mlp,66,0.8186419755220413,0.7870397180318832,19.516885899938643,0.015148414298892021,0.12307889461191963,0.09522504359483719,0.19007499516010284,0.4359759112154052,56,ok,,,,,,,,,,,
11,engression,42,0.49782515317201614,0.47817071825265883,17.5462088000495,0.01535298954671802,0.1239071811749344,0.09616177707036953,0.1835906571225585,0.4284748033695313,56,ok,0.06805659830570221,0.13581088185310364,0.13550856709480286,0.7952789699570816,0.3014691818320926,0.0010776907301791546,0.03282820022753539,0.00035623088590312145,0.018874079736589052,0.0016874522104845379,0.04107861013331072
11,h_engression,20,0.49541524425148964,0.49139929115772246,11.724187800195068,0.015307591094888773,0.12372385014575311,0.09595510845315107,0.1878994756143681,0.4334737311699154,56,ok,0.06792555749416351,0.13407574594020844,0.13230037689208984,0.7806866952789699,0.2949701027551308,0.0009428521438906173,0.030705897542501786,0.00032376323179000236,0.017993421903295725,0.00146152849236025,0.03822994235360877
11,sequential_engression,52,0.4911881200969219,0.5041780486702919,26.041503599844873,0.015426606093868714,0.12420388920588886,0.096139977700619,0.19850451749506423,0.4455384579304734,56,ok,0.06785817444324493,0.13497841358184814,0.13424047827720642,0.7862660944206008,0.29840669515972346,0.00045431412022606883,0.021314645674419944,0.0003399252953766875,0.018437063089784326,0.001150885148116631,0.03392469820229255
11,h_sequential_engression,90,0.4896854795515537,0.4816572830080986,46.785233200062066,0.015285928075615372,0.12363627330041686,0.09574033148098386,0.17849964139024335,0.42249217908766473,56,ok,0.067571721971035,0.13666488230228424,0.13818632066249847,0.8017167381974248,0.3096964423881141,0.0004503176458595979,0.021220689099546174,0.00033970003819389587,0.01843095326329856,0.0007691042500677793,0.02773272886082037
